"Iteration","RMSE","ELBO_Proxy","ELBO_Full"
128,0.530576307288884,367333.442817906,286013.622626672
129,0.530574859305758,367331.726726763,286022.960964034
130,0.530573331152572,367330.035812494,286032.280366605
131,0.53057172071543,367328.370149074,286041.585330081
132,0.530570025238711,367326.729296993,286050.880126479
133,0.530568241587024,367325.112439497,286060.168847034
134,0.530566366407604,367323.507742859,286069.455566631
135,0.530564401437653,367321.934453957,286078.74452161
136,0.53056233311731,367320.382747892,286088.040185607
137,0.530560162500402,367318.853426489,286097.34740274
138,0.530557886492865,367317.341603638,286106.671451745
139,0.530555502473349,367315.846867462,286116.017868381
140,0.530553008588469,367314.365211434,286125.39270895
141,0.53055040374169,367312.904407745,286134.802164986
142,0.530547684091582,367311.454400401,286144.252600886
143,0.530544850363159,367310.009506483,286153.750539825
144,0.530541903315956,367308.583890168,286163.302544782
145,0.530538837237935,367307.15985091,286172.914859726
146,0.53053565934938,367305.74013842,286182.594048481
147,0.530532367814696,367304.319658658,286192.346452104
148,0.5305289613362,367302.897129235,286202.178297679
149,0.530525440648726,367301.466421347,286212.095666247
150,0.530521806893478,367300.03065933,286222.104277319
151,0.530518053525649,367298.586117565,286232.209426964
152,0.530514182211357,367297.124644991,286242.415890212
153,0.530510190923176,367295.644025053,286252.72790493
154,0.530506074205261,367294.149389313,286263.148913659
155,0.53050182926337,367292.627384913,286273.681261564
156,0.530497453219528,367291.063357372,286284.326837443
157,0.530492945588122,367289.463567966,286295.086646461
158,0.530488295572973,367287.81600091,286305.9605847
159,0.530483507372728,367286.117757322,286316.94808328
160,0.5304785800443,367284.355508798,286328.047955301
161,0.530473519499989,367282.475380498,286339.257924715
162,0.530468343306159,367280.482380892,286350.575045221
163,0.530463050562604,367278.402043048,286361.997048242
164,0.530457645179698,367276.230179074,286373.521436727
165,0.530452143186101,367273.958660931,286385.145356043
166,0.530446560137903,367271.581313884,286396.865535745
167,0.530440907258788,367269.09100693,286408.67831686
168,0.530435190832966,367266.482509691,286420.579972031
169,0.530429408710374,367263.75596379,286432.566831823
170,0.530423552595624,367260.898532438,286444.635357798
171,0.530417616923967,367257.917510803,286456.782804033
172,0.530411585174828,367254.804675201,286469.006935444
173,0.530405451312689,367251.572598029,286481.305891691
174,0.530399212277699,367248.204531137,286493.678286393
175,0.530392884332528,367244.731033182,286506.115870051
176,0.530386474677371,367241.130803953,286518.627102887
177,0.530380019148913,367237.409223315,286531.213110838
178,0.530373535006027,367233.565679634,286543.867590006
179,0.530367041006505,367229.598527672,286556.588426502
180,0.530360548603304,367225.505498764,286569.372545224
181,0.530354061803226,367221.286221935,286582.215973567
182,0.53034757724385,367216.941144964,286595.113458844
183,0.530341088543246,367212.475286613,286608.058943294
184,0.530334585398643,367207.892942754,286621.044680903
185,0.530328060779006,367203.208987775,286634.062055133
186,0.53032150565584,367198.440240959,286647.100394186
187,0.530314912673009,367193.614824962,286660.146617901
188,0.53030827764558,367188.762155182,286673.184317643
189,0.530301596665174,367183.90999803,286686.193048789
190,0.530294871525114,367179.096015161,286699.148032128
191,0.530288103559358,367174.354323821,286712.020441628
192,0.530281299797992,367169.707361785,286724.778115134
193,0.530274474917791,367165.179441243,286737.386916843
194,0.530267643257699,367160.779711576,286749.81269395
195,0.530260828656728,367156.521541976,286762.022675485
196,0.530254051557493,367152.39828779,286773.986655675
197,0.530247343774051,367148.403938347,286785.677929583
198,0.530240733545547,367144.541889751,286797.073252718
199,0.530234244626875,367140.800717314,286808.152407563
200,0.530227908272413,367137.175332747,286818.899448652
201,0.530221748685349,367133.65981722,286829.301269633
202,0.530215790042512,367130.270132859,286839.347994447
203,0.530210044042356,367126.968377329,286849.033360534
204,0.530204546469879,367123.762822258,286858.354507544
205,0.530199299171667,367120.651297418,286867.311715301
206,0.530194310858023,367117.631313769,286875.908268822
207,0.53018958582458,367114.700832777,286884.150118953
208,0.530185124142834,367111.858272135,286892.045476826
209,0.530180922020924,367109.1024096,286899.604471029
210,0.530176972647429,367106.432171292,286906.838518381
211,0.530173266570572,367103.846510446,286913.760026712
212,0.530169792582672,367101.344261292,286920.381982212
213,0.53016653829427,367098.924063434,286926.717651061
214,0.530163490705791,367096.584278936,286932.780165584
215,0.530160636459878,367094.323072925,286938.582559984
216,0.530157962428374,367092.13911975,286944.1375055
217,0.530155454922581,367090.029002066,286949.457228326
218,0.530153104171323,367087.99095474,286954.553496736
