"Iteration","RMSE","ELBO_Proxy","ELBO_Full"
48,1.02937803320813,-131572.170540517,-185948.554133677
49,1.02936648628586,-131578.546927948,-185930.954622108
50,1.02935617493884,-131584.806298379,-185913.755973225
51,1.02934729427985,-131590.857376976,-185896.773187622
52,1.02934022905466,-131596.543836735,-185879.769602333
53,1.02933553630071,-131602.112112122,-185862.8851395
54,1.02933017747512,-131607.428205054,-185846.182797968
55,1.02932497113064,-131612.472654119,-185829.612179007
56,1.02932006642799,-131617.256028101,-185813.140777194
57,1.02931544926521,-131621.764983894,-185796.742751273
58,1.02931025508744,-131625.968173457,-185780.377126558
59,1.02930430363499,-131630.203288742,-185764.018788695
60,1.02929861651051,-131635.70346977,-185747.560842649
61,1.02929516652009,-131641.402304719,-185730.914961
62,1.02929267218254,-131647.111094995,-185714.046866324
63,1.02929132928288,-131652.776671104,-185696.915641755
64,1.02929123819139,-131658.407064615,-185679.477211956
65,1.0292925022461,-131664.0136282,-185661.687939035
66,1.02929512688917,-131669.613935781,-185643.505743203
67,1.02929909562031,-131675.23737981,-185624.889805881
68,1.02930442587347,-131680.912736825,-185605.802297878
69,1.02931102794841,-131686.694466572,-185586.20874569
70,1.02931881889652,-131692.620750858,-185566.081157427
71,1.02932751314681,-131698.774351608,-185545.397924332
72,1.0293368666629,-131705.214022084,-185524.1427105
73,1.02934658518093,-131711.971409708,-185502.305597494
74,1.02935645986876,-131719.07264059,-185479.888478696
75,1.02936643485293,-131726.53159994,-185456.924117444
76,1.02937692307631,-131734.335685682,-185433.504200298
77,1.02938821410945,-131742.434725965,-185409.699242649
78,1.02940008125591,-131750.807248211,-185385.581377535
79,1.02941241464119,-131759.454583528,-185361.244266339
80,1.029425179499,-131768.386158319,-185336.767333406
81,1.0294383103733,-131777.521300872,-185312.215592411
82,1.02945224317211,-131786.952524069,-185287.594800984
83,1.02946706663906,-131796.752852876,-185263.09179376
84,1.02948232786576,-131806.943409284,-185238.907165774
85,1.02949740580268,-131817.474194638,-185215.113684593
86,1.02951204037078,-131828.26798879,-185191.681253155
87,1.0295262595461,-131839.246687123,-185168.528168838
88,1.02954025585739,-131850.343879244,-185145.552239657
89,1.02955435878227,-131861.527378006,-185122.695994887
90,1.02956864240344,-131872.859424594,-185099.910201348
91,1.02958303212077,-131884.202794689,-185077.126758206
92,1.02959776270918,-131895.629007837,-185054.312893164
93,1.02961283457473,-131907.204221758,-185031.390824293
94,1.0296281326527,-131919.016102093,-185008.27306582
95,1.02964365845652,-131931.182570916,-184984.858881861
96,1.02965949296239,-131943.821751951,-184961.032987117
97,1.02967578588167,-131956.997690718,-184936.672662736
98,1.02969269851136,-131970.678133389,-184911.664635988
99,1.02971029216111,-131984.775394563,-184885.927855251
100,1.02972859211964,-131999.206185364,-184859.4201385
101,1.02974759846716,-132013.903283325,-184832.132457037
102,1.02976732893133,-132028.794343485,-184804.115668528
103,1.02978782517527,-132043.85935937,-184775.294693159
104,1.02980946136679,-132058.934711789,-184746.047530288
105,1.02983140845774,-132074.056474464,-184716.661294221
106,1.029853196474,-132088.760795605,-184687.246391922
107,1.02987470872394,-132102.767997377,-184658.21998018
108,1.02989550973977,-132116.15843426,-184630.00080154
109,1.02991541142899,-132129.060849499,-184602.773291482
110,1.02993443335246,-132141.825545186,-184576.663869852
111,1.02995286964752,-132154.735815563,-184551.817279958
112,1.02997124532883,-132167.896114552,-184528.356835566
113,1.02999003646416,-132181.163774935,-184506.296862788
114,1.03000926078719,-132194.353790445,-184485.649079678
115,1.03002893921116,-132207.058596684,-184466.549411247
116,1.03004874012455,-132218.955439416,-184449.273115488
117,1.03006796622155,-132229.96682733,-184434.049773697
118,1.03008589503686,-132240.157553909,-184420.928311334
119,1.03010214415076,-132249.578142468,-184409.784312664
120,1.03011650811426,-132258.324452925,-184400.375114302
121,1.03012913551597,-132266.43362906,-184392.442291887
122,1.03014017829664,-132273.868402,-184385.762755598
123,1.03014967889019,-132280.643992686,-184380.108075118
124,1.03015765822423,-132286.859548958,-184375.245139287
125,1.03016434513706,-132292.584784901,-184370.974080672
126,1.03016989575936,-132297.940997736,-184367.144643539
127,1.03017468189356,-132303.043988184,-184363.649062052
128,1.03017900513724,-132307.953304897,-184360.412695852
129,1.03018301577426,-132312.719012084,-184357.383548924
130,1.03018684620002,-132317.353059092,-184354.523099353
131,1.03019051730628,-132321.950136808,-184351.803216144
132,1.03019432322526,-132326.522803436,-184349.20371289
133,1.03019828014545,-132331.055547647,-184346.709467872
134,1.03020233929022,-132335.571182361,-184344.309094325
135,1.03020659500118,-132340.089993246,-184341.99403011
136,1.03021105747219,-132344.59825157,-184339.757751387
137,1.0302156610033,-132349.092255015,-184337.594562226
138,1.0302203724518,-132353.561920795,-184335.500624896
139,1.03022509083014,-132357.993983424,-184333.47403501
140,1.03022971219809,-132362.38435597,-184331.510037953
141,1.03023420533799,-132366.761330536,-184329.607119263
142,1.03023878828608,-132371.1240967,-184327.765555728
143,1.0302434438444,-132375.461585222,-184325.983362179
144,1.03024808256839,-132379.768531784,-184324.258784289
145,1.03025266757053,-132384.040162619,-184322.590162776
146,1.03025717434557,-132388.269948537,-184320.975801646
147,1.03026157798262,-132392.427914039,-184319.414042965
148,1.0302657872538,-132396.555795228,-184317.903218489
149,1.0302699194332,-132400.643370718,-184316.441635248
150,1.03027393687647,-132404.658594922,-184315.027778562
151,1.03027774479605,-132408.629596522,-184313.659991483
152,1.03028144389731,-132412.545460998,-184312.336390355
153,1.03028499089296,-132416.406558739,-184311.060349318
154,1.03028838685649,-132420.210045844,-184309.822636017
155,1.03029164104104,-132423.95542355,-184308.624355184
156,1.03029475222932,-132427.642011379,-184307.464880694
157,1.03029772388569,-132431.269174352,-184306.342924194
158,1.03030056063813,-132434.836424931,-184305.257175441
159,1.03030326792949,-132438.343252189,-184304.206287904
160,1.03030585024916,-132441.790102419,-184303.189349894
161,1.03030831886556,-132445.176659107,-184302.208306851
162,1.03031067701532,-132448.503153359,-184301.256747359
163,1.03031293190806,-132451.768015695,-184300.333695774
164,1.03031508506833,-132454.975034483,-184299.438828519
165,1.0303171542417,-132458.124078806,-184298.571288097
166,1.03031914146262,-132461.215673307,-184297.730068974
167,1.03032105237516,-132464.25061206,-184296.914053468
168,1.03032289257549,-132467.229812136,-184296.12218386
169,1.03032466736248,-132470.154261547,-184295.35340362
170,1.03032638160108,-132473.032948682,-184294.606744306
171,1.03032805244742,-132475.849670531,-184293.881036638
172,1.03032964683472,-132478.612826196,-184293.175735158
173,1.03033119737075,-132481.326776989,-184292.489738251
174,1.030332706322,-132483.993034464,-184291.822210874
175,1.0303341753545,-132486.611573752,-184291.172324035
176,1.03033561048774,-132489.183238384,-184290.539296969
177,1.03033700698909,-132491.706758169,-184289.922409229
178,1.03033835188758,-132494.185883892,-184289.320892021
179,1.03033967126241,-132496.621044054,-184288.734126034
180,1.0303409582913,-132499.013044732,-184288.161460765
181,1.03034221357659,-132501.362782086,-184287.602277696
182,1.03034343805393,-132503.671154409,-184287.055980662
183,1.03034463260492,-132505.951374211,-184286.522059395
184,1.03034583609717,-132508.1713903,-184285.99974092
185,1.03034693265869,-132510.358361957,-184285.48896931
