"Iteration","RMSE","ELBO_Proxy","ELBO_Full"
93,1.25940673896583,-392848.016457569,-423226.438285369
94,1.2594306247819,-392855.065154089,-423218.995520197
95,1.25945534481557,-392862.213040874,-423211.549815057
96,1.25948085099866,-392869.450840967,-423204.129126476
97,1.25950705133501,-392876.788273136,-423196.766219571
98,1.25953384861946,-392884.251124535,-423189.488359932
99,1.25956118497848,-392891.866233193,-423182.311682541
100,1.25958905657077,-392899.646849773,-423175.242978941
101,1.25961749010398,-392907.589312111,-423168.284961614
102,1.2596465074407,-392915.681971408,-423161.439819197
103,1.2596761136588,-392923.903717809,-423154.710184772
104,1.25970628427149,-392932.228076985,-423148.101424683
105,1.25973699529336,-392940.603436308,-423141.630144375
106,1.25976816130376,-392948.954686398,-423135.332777266
107,1.25979957543065,-392957.207824197,-423129.261476787
108,1.2598309051402,-392965.318869559,-423123.464766775
109,1.25986178889325,-392973.279794543,-423117.968786869
110,1.25989196226615,-392981.10367286,-423112.773641944
111,1.25992131274932,-392988.811583542,-423107.860330962
112,1.25994985831795,-392996.429256778,-423103.1977718
113,1.25997771204576,-393003.986219857,-423098.747140482
114,1.26000505359765,-393011.503851219,-423094.467274282
115,1.26003211328106,-393018.97269804,-423090.326852639
116,1.26005909180615,-393026.33307037,-423086.322584476
117,1.26008604744357,-393033.48727275,-423082.482519218
118,1.26011280958597,-393040.348273615,-423078.843986988
119,1.26013888989151,-393046.87134456,-423075.428954859
120,1.26016388578257,-393053.041586119,-423072.236937733
121,1.26018758044971,-393058.855971385,-423069.256731702
122,1.26020991853734,-393064.314950403,-423066.473999779
123,1.26023092716615,-393069.41988795,-423063.872984849
124,1.26025066012222,-393074.171449847,-423061.437166009
125,1.26026916931924,-393078.569097055,-423059.15016304
126,1.26028648884487,-393082.612556503,-423056.996040521
127,1.26030263015853,-393086.304241757,-423054.959008151
128,1.26031758938622,-393089.652006488,-423053.022947968
129,1.26033136166218,-393092.669729137,-423051.171435478
130,1.26034395677281,-393095.377083644,-423049.388126283
131,1.26035540741189,-393097.797935393,-423047.657411801
132,1.2603657702027,-393099.958320613,-423045.964995812
133,1.26037512040824,-393101.884654625,-423044.298257168
134,1.26038354406716,-393103.602388211,-423042.646393504
135,1.26039113056444,-393105.135157416,-423041.000376589
136,1.26039796691274,-393106.504366908,-423039.352807032
137,1.26040413427453,-393107.737360886,-423037.697703831
138,1.2604097284832,-393108.835079763,-423036.030243504
139,1.26041477156654,-393109.811375277,-423034.346600857
140,1.260419314555,-393110.693745098,-423032.643598238
141,1.26042346496815,-393111.488717226,-423030.918549218
142,1.26042725137699,-393112.197115848,-423029.169215119
143,1.2604306872389,-393112.831138345,-423027.393719879
144,1.26043383187258,-393113.400749965,-423025.589623645
145,1.26043673400247,-393113.914339023,-423023.754515585
146,1.26043943538104,-393114.379306866,-423021.886044201
147,1.26044197425991,-393114.802174199,-423019.98194722
148,1.26044438487314,-393115.188649651,-423018.0401513
149,1.26044669673526,-393115.543942197,-423016.058868804
150,1.26044893486936,-393115.872616624,-423014.036524761
151,1.26045112146487,-393116.179012586,-423011.972032435
152,1.26045327485593,-393116.466955009,-423009.864645339
153,1.26045541163351,-393116.740122175,-423007.714138143
154,1.26045754595087,-393117.001671991,-423005.520622817
155,1.26045969197894,-393117.25444828,-423003.284675881
156,1.26046186344687,-393117.501158927,-423001.007355342
157,1.26046407313741,-393117.807704095,-422998.673185372
158,1.26046598979939,-393118.169588341,-422996.261040954
159,1.2604677371252,-393118.583708956,-422993.761466697
160,1.26046963233556,-393119.060435386,-422991.17355219
161,1.26047194953829,-393119.607704258,-422988.511325269
162,1.26047488341624,-393120.231800918,-422985.804805841
163,1.26047850981823,-393120.933169451,-422983.090112101
164,1.2604827817738,-393121.69754878,-422980.39604344
165,1.26048756665384,-393122.494613962,-422977.73835687
166,1.26049268929244,-393123.284060487,-422975.120764598
167,1.26049795823409,-393124.022293952,-422972.537454104
168,1.26050318531899,-393124.669126039,-422969.975556988
169,1.26050821123124,-393125.196335286,-422967.417731821
170,1.2605129388803,-393125.595915952,-422964.845191121
171,1.26051735894627,-393125.883340094,-422962.240690478
172,1.26052154848775,-393126.092957521,-422959.590560022
173,1.26052563566993,-393126.267870133,-422956.885901325
174,1.260529750521,-393126.448569815,-422954.123339511
175,1.26053398931747,-393126.663877118,-422951.306745547
176,1.26053840576484,-393126.927920764,-422948.450767879
177,1.26054302083218,-393127.244789518,-422945.58307052
178,1.26054781626838,-393127.609447271,-422942.740112686
179,1.26055271089768,-393128.006441623,-422939.958330926
180,1.26055755393405,-393128.413085325,-422937.267349256
181,1.26056215505084,-393128.807693377,-422934.685905731
182,1.26056632570324,-393129.170251163,-422932.220567663
183,1.26056990493546,-393129.478880327,-422929.86781525
184,1.2605727730154,-393129.709536536,-422927.617653905
185,1.26057485632481,-393129.839597304,-422925.456512461
186,1.26057612646047,-393129.852391784,-422923.369463287
187,1.2605765967519,-393129.740394129,-422921.341628824
188,1.26057631823037,-393129.505949976,-422919.359063365
189,1.26057537519877,-393129.159396167,-422917.40933417
190,1.2605738800445,-393128.715936645,-422915.481901835
191,1.26057196765879,-393128.193498765,-422913.568372353
192,1.26056978968851,-393127.61235185,-422911.663022354
193,1.26056750513301,-393126.994642518,-422909.763714746
194,1.26056526172129,-393126.361258936,-422907.871807682
195,1.26056317038556,-393125.726895328,-422905.991651305
196,1.26056128421487,-393125.098617056,-422904.129238534
197,1.26055959783418,-393124.480194475,-422902.28771541
198,1.26055793397476,-393123.848444043,-422900.449781055
199,1.26055621423504,-393123.196616904,-422898.619859033
200,1.26055446730891,-393122.536335161,-422896.812454213
201,1.26055276275786,-393121.88443799,-422895.039974387
202,1.26055117743312,-393121.25660533,-422893.302521012
203,1.26054977614981,-393120.665110057,-422891.612794809
204,1.26054860791985,-393120.11752132,-422889.971011279
205,1.26054769907801,-393119.616549513,-422888.377116463
206,1.26054706266444,-393119.160971636,-422886.829500847
207,1.26054670404186,-393118.746881831,-422885.325524246
208,1.26054662875869,-393118.368527934,-422883.861484185
209,1.26054684451593,-393118.019291081,-422882.432972211
210,1.26054736268156,-393117.692271743,-422881.035238757
211,1.26054819869502,-393117.380648408,-422879.66327283
212,1.2605493679207,-393117.08463618,-422878.312192007
213,1.2605509051464,-393116.787164253,-422876.977665903
214,1.26055276299635,-393116.488620628,-422875.656272584
215,1.26055493794224,-393116.186604811,-422874.345974512
216,1.26055738756261,-393115.880563214,-422873.046258253
217,1.26056005162191,-393115.571245524,-422871.758044528
218,1.26056285953533,-393115.260106109,-422870.483397725
219,1.26056574229127,-393114.948700366,-422869.225029675
220,1.26056864192308,-393114.638312847,-422867.985880028
221,1.26057151599416,-393114.329867734,-422866.768744078
222,1.26057433740324,-393114.02387781,-422865.576156738
223,1.26057708946206,-393113.720710701,-422864.410306239
224,1.26057976235915,-393113.420644396,-422863.273077079
225,1.26058234874645,-393113.124099873,-422862.166134564
226,1.26058484099463,-393112.831843854,-422861.090980921
227,1.26058723008591,-393112.545169212,-422860.049020604
228,1.26058950612702,-393112.26598659,-422859.041529552
229,1.26059166004817,-393111.99676166,-422858.069589817
230,1.26059368592173,-393111.740295705,-422857.134041952
231,1.26059558287094,-393111.49938614,-422856.235343082
232,1.26059735583907,-393111.276576421,-422855.373495815
233,1.26059901554153,-393111.073587743,-422854.548130925
234,1.26060057679457,-393110.89154255,-422853.75844141
235,1.26060205680263,-393110.73072336,-422853.003326056
236,1.26060347366995,-393110.590699991,-422852.281404779
237,1.26060484511046,-393110.470462202,-422851.591103172
238,1.26060618768972,-393110.368565149,-422850.930779039
239,1.26060751640707,-393110.283281686,-422850.298727815
240,1.26060884456497,-393110.212748014,-422849.693176954
241,1.26061018373526,-393110.155040566,-422849.112459252
242,1.26061154380399,-393110.108264754,-422848.554901077
243,1.26061293302297,-393110.070668566,-422848.01892626
244,1.26061435777507,-393110.040546808,-422847.50302305
245,1.2606158233945,-393110.016409106,-422847.005764075
