"Iteration","RMSE","ELBO_Proxy","ELBO_Full"
66,1.11677512308276,-182812.828441773,-213810.607059785
67,1.11678236565747,-182812.674754008,-213806.597152589
68,1.11678927301837,-182812.456748856,-213802.58162935
69,1.11679603095626,-182812.177825677,-213798.560895801
70,1.11680270057565,-182811.840909216,-213794.537966809
71,1.11680927495344,-182811.449004321,-213790.517830672
72,1.1168157293753,-182811.005123937,-213786.506573707
73,1.1168220389418,-182810.513965715,-213782.510582628
74,1.11682820005429,-182809.977716291,-213778.533633379
75,1.11683422398342,-182809.396953761,-213774.577160256
76,1.11684013021974,-182808.772309021,-213770.640864444
77,1.11684594124636,-182808.105584975,-213766.724183935
78,1.11685167246231,-182807.399946696,-213762.827255523
79,1.11685732803723,-182806.659372224,-213758.951667942
80,1.11686290236494,-182805.888051346,-213755.100145568
81,1.11686838398418,-182805.089997675,-213751.276205542
82,1.11687376045714,-182804.268055302,-213747.483510059
83,1.11687901480628,-182803.428382987,-213743.726340551
84,1.11688415100352,-182802.566409769,-213740.005083673
85,1.11688924321554,-182801.69054942,-213736.322107058
86,1.11689424897283,-182800.805162695,-213732.681255798
87,1.11689914869942,-182799.913121577,-213729.086499697
88,1.11690392652881,-182799.020657194,-213725.542265262
89,1.11690859212275,-182798.130043177,-213722.052651351
90,1.11691313900005,-182797.246829039,-213718.62201985
91,1.11691758703863,-182796.370653037,-213715.25437378
92,1.11692192794149,-182795.690037146,-213711.952398917
93,1.11692673260454,-182795.541914343,-213708.695602046
94,1.11693296305525,-182795.502304685,-213705.464804313
95,1.11693935592528,-182795.501158547,-213702.263697378
96,1.11694577459256,-182795.523720586,-213699.096614089
97,1.11695219129617,-182795.559795777,-213695.968324586
98,1.11695856595435,-182795.609387583,-213692.883638743
99,1.11696492795519,-182795.670415029,-213689.847366404
100,1.11697128064704,-182795.741527559,-213686.8652205
101,1.11697762389868,-182795.820164153,-213683.939607436
102,1.11698394489499,-182795.908088022,-213681.076801569
103,1.11699025843396,-182796.005015964,-213678.280194369
104,1.11699657048712,-182796.108540674,-213675.554742522
105,1.11700285678453,-182796.219408375,-213672.903831319
106,1.11700911158438,-182796.337672517,-213670.330917033
107,1.1170153475419,-182796.463378446,-213667.839291046
108,1.11702155058365,-182796.596244752,-213665.431799219
109,1.11702771063906,-182796.741254533,-213663.110903235
110,1.11703384440362,-182796.88748336,-213660.878577467
111,1.11703989792059,-182797.040139874,-213658.736451169
112,1.11704588717344,-182797.199378892,-213656.685510594
113,1.11705180304146,-182797.364088825,-213654.726173064
114,1.11705763188144,-182797.422610738,-213652.834711672
115,1.11706175305018,-182797.364867454,-213650.981982556
116,1.11706404399039,-182797.305031111,-213649.190923858
117,1.11706578185771,-182797.288785507,-213647.487444401
118,1.11706766907982,-182797.329671876,-213645.888310568
119,1.11707006738273,-182797.424994256,-213644.400466035
120,1.11707310614978,-182797.563598315,-213643.023147167
121,1.11707676529317,-182797.732069437,-213641.750790758
122,1.11708094750649,-182797.922885269,-213640.575507303
123,1.11708555362158,-182798.117231471,-213639.488611459
124,1.11709041608977,-182798.313019347,-213638.481767998
125,1.11709545883686,-182798.507498583,-213637.547253525
126,1.11710060421393,-182798.699566473,-213636.678143965
127,1.11710579193011,-182798.889306394,-213635.868259094
128,1.11711097515149,-182799.077378954,-213635.112012044
129,1.11711611650966,-182799.264338684,-213634.404258433
130,1.11712118388939,-182799.45033556,-213633.740144753
131,1.11712614786911,-182799.634972501,-213633.115086846
132,1.11713097999078,-182799.817330421,-213632.524624837
133,1.11713565230031,-182799.99598659,-213631.964496689
134,1.11714013671033,-182800.1691086,-213631.430672605
135,1.1171444051796,-182800.334675558,-213630.919444399
136,1.11714843079973,-182800.490451143,-213630.427566109
137,1.11715218920956,-182800.614207922,-213629.963891696
138,1.11715575499414,-182800.721421964,-213629.530670938
139,1.11715905527771,-182800.816169187,-213629.125809388
140,1.11716211160452,-182800.901189963,-213628.747320554
141,1.11716494956424,-182800.978495659,-213628.393444628
142,1.11716759531599,-182801.049596602,-213628.062599478
143,1.117170073537,-182801.115496844,-213627.75321145
144,1.1171724041566,-182801.176919574,-213627.463894224
145,1.11717460352736,-182801.234396673,-213627.193336065
