"Iteration","RMSE","ELBO_Proxy","ELBO_Full"
1,0.605325071980961,19805.1091938251,-30802.2061670986
2,0.638076381408223,61834.9917022303,-9821.75349164909
3,0.622576652714934,67819.7280141643,-7700.14009832334
4,0.622841397863112,69201.1800911053,-6817.39174319828
5,0.623792865757197,69741.2940864254,-6343.94630272127
6,0.624535609543831,69988.8433898585,-6086.815080388
7,0.625066999729679,70105.0780994772,-5938.00004227942
8,0.625447317207849,70160.228397385,-5842.71588392458
9,0.625726017523324,70186.7867754912,-5774.70207017822
10,0.625936255532492,70199.8480672179,-5721.33835804144
11,0.626099047949402,70206.4934493865,-5676.35337213483
12,0.626228592827903,70210.0588479957,-5636.51978095871
13,0.626334490536135,70211.5356916617,-5600.05737763892
14,0.626423122788063,70209.2007346226,-5565.51484189848
15,0.626500109923136,70205.899343375,-5531.91010636268
16,0.626567295185801,70202.0926883006,-5498.86682340686
17,0.626626743111454,70197.8984189008,-5466.16631589263
18,0.626679914326505,70193.3524625298,-5433.71499504986
19,0.626727844319787,70188.4788612741,-5401.50449211163
20,0.62677134753218,70183.3645183189,-5369.5310924398
21,0.626811183890028,70178.1019685423,-5337.79328223052
22,0.626847901261366,70172.7437417047,-5306.33511153174
23,0.626881823859221,70167.3181907632,-5275.23673543363
24,0.626913165245951,70161.840157722,-5244.58070749958
25,0.62694216986123,70156.355117989,-5214.4306674641
26,0.626969154879135,70150.8945747447,-5184.83896140867
27,0.626994453609769,70145.4190847757,-5155.90568242394
28,0.627017585239932,70139.9547956044,-5127.71210781455
29,0.627038462324442,70134.5522333399,-5100.29805009392
30,0.627057336364564,70129.2652925901,-5073.67418084756
31,0.627074496079322,70124.1335503821,-5047.83757176891
32,0.627090129304917,70119.1818800525,-5022.79042804177
33,0.627104295329225,70114.4440945192,-4998.5623856685
34,0.627117005513921,70109.9167947329,-4975.18916632581
35,0.62712837556654,70105.5957209009,-4952.67568469547
36,0.627138502841296,70101.4861948447,-4931.02363988861
37,0.627147400084093,70097.5959607442,-4910.22916284685
38,0.627155097265744,70093.9344338606,-4890.28127653222
39,0.627161634662385,70090.509214002,-4871.16341851267
40,0.627167056470594,70087.3248538785,-4852.85315632276
41,0.627171412610558,70084.3823420736,-4835.32182144371
42,0.627174760616332,70081.6799973078,-4818.53474749972
43,0.627177166343182,70079.2156299773,-4802.45231957912
44,0.627178703675964,70076.9790329769,-4787.03346749436
45,0.627179454419821,70074.9636834951,-4772.23589813473
46,0.627179501379775,70073.15633961,-4758.01945623058
47,0.627178931775145,70071.5441164402,-4744.34559202281
48,0.627177823545604,70070.1127713388,-4731.17797312349
49,0.627176249788958,70068.8486081335,-4718.48214891376
50,0.627174275851346,70067.7448123298,-4706.22308596951
51,0.627172171041431,70066.7922493309,-4694.36392159675
52,0.627169989967616,70065.9585805877,-4682.89034799086
53,0.627167613113875,70065.2274158718,-4671.78368671589
54,0.627164913563766,70064.6051974744,-4661.01581138995
55,0.627161755993223,70064.1013146116,-4650.55468328745
56,0.627158040125616,70063.7041103887,-4640.37073393975
57,0.627153851603975,70063.2675884327,-4630.4425615234
58,0.62714928612077,70062.845252906,-4620.74231221153
59,0.627144368739417,70062.4855263479,-4611.24581211973
60,0.627139175651157,70062.1907808888,-4601.93899808264
61,0.627133813862554,70061.9541747854,-4592.80850713636
62,0.62712829733373,70061.7694753311,-4583.84340191927
63,0.627122643751571,70061.6349631001,-4575.03295180475
64,0.627116892358699,70061.5422579759,-4566.36793558744
65,0.627111061404214,70061.4864595836,-4557.84014120755
66,0.627105170007987,70061.4525173357,-4549.44220683218
67,0.627099223065088,70061.4486313673,-4541.16728579536
68,0.62709335602642,70061.460393631,-4533.00926858353
69,0.627087527129625,70061.4818608795,-4524.96314782554
70,0.62708170276159,70061.5106171859,-4517.02405136701
71,0.627075867668811,70061.544620846,-4509.18720406094
72,0.627070019249017,70061.5775881288,-4501.44771644158
73,0.627064170273752,70061.6091078651,-4493.80041478084
74,0.627058323128808,70061.6307713368,-4486.23916559176
75,0.627052496614838,70061.389108995,-4478.7559130146
