"Iteration","RMSE","ELBO_Proxy"
1,0.681393101247832,-12213.514372278
2,0.714670315820955,828.211358022864
3,0.70203929690325,3008.08011302973
4,0.70094642690008,3510.55744454854
5,0.701201322014413,3708.83024580578
6,0.701587083182813,3814.66868599977
7,0.701929707194649,3875.64162307525
8,0.702213912414573,3910.76000306586
9,0.702446588485226,3930.72919301877
10,0.70263633063233,3942.05740053679
11,0.702790339198903,3948.6896907951
12,0.702914491961559,3952.96109163874
13,0.703013826062493,3956.20103680529
14,0.703092736610908,3959.12967769804
15,0.703155003766264,3962.10096669324
16,0.703203879005808,3965.26766264947
17,0.703242094376067,3968.67475410182
18,0.703271914289012,3972.31308573084
19,0.703295127365175,3971.24550718014
20,0.703321197196623,3969.15479090753
21,0.703344171645426,3966.72763924886
22,0.703365038115928,3963.93427859051
23,0.70338501283532,3960.63541194129
24,0.703405414351959,3956.74204759849
25,0.703427524554084,3952.29761376969
26,0.703452584819749,3947.47691899346
27,0.703480447915134,3942.4025051827
28,0.703509350693773,3936.95930264557
29,0.703540893746268,3931.05503640778
30,0.703573807707747,3925.00513060405
31,0.703606569290066,3918.85927617771
32,0.703642372417106,3912.68714954056
33,0.703679243235769,3906.68210350679
34,0.703714866806762,3900.85014083802
35,0.703749164112566,3895.24945825824
36,0.703781995818903,3889.92293792173
37,0.703813152394667,3884.9013225205
38,0.70384244268916,3880.22465246946
39,0.703869622161927,3875.91604542293
40,0.703894549501284,3872.00096246416
41,0.703917108064469,3868.50607536691
42,0.70393687492115,3865.43702655295
43,0.703953763781617,3862.75897810601
44,0.703968373497132,3860.45183985295
45,0.703981504618153,3858.52121545958
46,0.703993895563306,3856.99781478699
47,0.704006230960202,3855.77225779751
48,0.7040167814641,3854.87800223493
49,0.704024667996374,3854.33984450807
50,0.704030887508099,3854.08804976708
51,0.704035927242166,3854.06256148233
52,0.704039944277168,3854.21105782663
53,0.704043092381468,3854.48993355514
54,0.704045544391129,3854.86623507856
55,0.704047466968078,3855.31801649058
56,0.704048997125684,3855.83246573514
57,0.70405023185441,3856.40239379103
58,0.704051233278296,3857.02295061949
59,0.704052038337043,3857.68890701144
60,0.704052677540035,3858.39406644217
61,0.7040531745138,3859.13177861224
62,0.70405355313522,3859.89537577123
63,0.704053837171807,3860.67856779325
64,0.704054049306539,3861.47568190466
65,0.704054210738671,3862.28166208587
66,0.704054340756235,3863.09240022944
67,0.704054453691736,3864.06996321507
68,0.704053374211935,3865.0938244458
69,0.704053862031416,3865.94447255371
70,0.70405538385397,3866.63206343394
71,0.704056932095514,3867.22593157249
72,0.704058089080401,3867.80248663921
73,0.704058686497313,3868.43927305979
74,0.70405869970153,3869.17002286601
75,0.704058357306757,3869.95113160883
76,0.704058057317767,3870.73036414977
77,0.704058013694905,3871.50330004168
78,0.704058163740308,3872.27937772194
79,0.704058316751938,3873.05176720293
80,0.704058332112276,3873.8026463676
81,0.704058245771208,3874.46843068792
82,0.704058278707643,3875.05950158195
83,0.704058552416584,3875.64256420793
84,0.704059057450194,3876.23374514513
85,0.704059558067574,3876.83404659251
86,0.704060064798718,3877.42640741512
87,0.704060589888594,3878.00770311398
88,0.704061130026778,3878.57743736953
89,0.704061690271784,3879.13545228778
90,0.704062272432389,3879.68166613779
91,0.704062876215182,3880.21601440343
92,0.704063500390111,3880.73847525312
93,0.704064143517704,3881.24902938807
94,0.704064804159544,3881.74767379895
95,0.704065480749719,3882.23444527708
96,0.704066171836673,3882.71011626401
97,0.704066869685944,3883.18561873148
98,0.704067594222654,3883.64151300431
99,0.704068311763477,3884.084006435
100,0.70406903860222,3884.51462447261
101,0.704069774257454,3884.93624082376
102,0.704070495199152,3885.34491408736
103,0.704071239900463,3885.7422263616
104,0.70407199094414,3886.12859799824
105,0.704072745529272,3886.50421367096
106,0.704073502051027,3886.86921137021
107,0.704074259182642,3887.22371939883
108,0.704075015711705,3887.57977458576
109,0.704075727530216,3887.95169068551
110,0.704076370696302,3888.31012425043
111,0.704077051846728,3888.64976574396
112,0.704077767900234,3888.96765985041
113,0.704078509500742,3889.26277777741
114,0.704079269156582,3889.53552286052
115,0.704080041639201,3889.7881736394
116,0.704080819757988,3890.02323476801
117,0.704081597221325,3890.24446141038
118,0.70408236179589,3890.48434090686
119,0.704083012593332,3890.72635146048
120,0.704083653688671,3890.96195868803
121,0.704084301210404,3891.19035056326
122,0.704084942201863,3891.41172913563
123,0.70408557042124,3891.62632645476
124,0.704086183456909,3891.83434362099
125,0.704086780461151,3892.03596363581
126,0.704087361119471,3892.2313657332
127,0.704087925281872,3892.42072625403
128,0.704088472849743,3892.60421931511
129,0.704089003759253,3892.78201618872
130,0.704089517982287,3892.95428426423
131,0.704090015532374,3893.12118724674
132,0.704090496490761,3893.28288260187
133,0.704090960952864,3893.43952335524
134,0.704091409075436,3893.591258569
135,0.704091841105657,3893.7382359921
136,0.704092257337311,3893.88058938161
137,0.704092658045963,3894.01845862358
138,0.704093043602026,3894.151975117
139,0.704093414402765,3894.28126646164
140,0.704093770872415,3894.40645126482
141,0.704094113442227,3894.52766023061
142,0.704094442615874,3894.64500465473
143,0.704094758851141,3894.75859881466
144,0.704095062620554,3894.86855408117
145,0.70409535440027,3894.97497907125
146,0.704095634660604,3895.07797992399
147,0.704095903860381,3895.17766054316
148,0.704096162442449,3895.2741228155
149,0.704096410829828,3895.36746681275
150,0.704096649422493,3895.45779104476
151,0.704096878594174,3895.54522600714
152,0.704097096744058,3895.629870311
153,0.704097308240244,3895.71173977216
154,0.704097511384519,3895.79092734656
155,0.704097706358686,3895.86756236369
