"Iteration","RMSE","ELBO_Proxy","ELBO_Full"
42,1.11646848248621,-323540.705827705,-387978.312007738
43,1.11660007649268,-323544.687966265,-387946.020861257
44,1.11672152874717,-323549.085934517,-387914.328640198
45,1.1168332530624,-323553.69096544,-387882.972091308
46,1.11693523308005,-323558.447577587,-387851.706232135
47,1.11702836418701,-323563.376682234,-387820.440391511
48,1.11711415982528,-323568.424358645,-387789.015901498
49,1.11719373277248,-323573.546854305,-387757.238672979
50,1.11726794614795,-323578.772728479,-387724.91583187
51,1.11733750673831,-323584.196542218,-387691.878068156
52,1.11740297915609,-323589.842991729,-387657.97690338
53,1.11746485123792,-323595.626621375,-387623.150447055
54,1.1175236878727,-323601.680562398,-387587.561881848
55,1.11758038795829,-323608.339480609,-387551.421532253
56,1.1176360300631,-323615.730817372,-387514.673552372
57,1.11769120820955,-323623.689155653,-387476.961300164
58,1.11774578020592,-323631.84338716,-387437.856335221
59,1.11780026303218,-323640.247213166,-387397.434739272
60,1.11785583354201,-323649.007088294,-387355.93799964
61,1.11791130959238,-323657.963681369,-387313.16113602
62,1.11796587890384,-323667.230422873,-387269.146169461
63,1.11802036681062,-323677.077638001,-387224.089193925
64,1.11807528592292,-323687.911637594,-387178.0388838
65,1.11813079785871,-323699.495548611,-387131.010995867
66,1.11818728971683,-323711.917851567,-387083.020859965
67,1.1182450810491,-323725.37535736,-387034.138900764
68,1.11830407893433,-323739.861803491,-386984.364879197
69,1.11836420495118,-323755.053760087,-386933.458455688
70,1.11842614563926,-323770.688538602,-386881.238037011
71,1.1184919426063,-323787.519734465,-386828.317409885
72,1.11856201445161,-323805.476646535,-386774.899292981
73,1.1186336542858,-323824.140597177,-386720.100461495
74,1.11870591561765,-323843.706175074,-386663.326009742
75,1.11877906499783,-323862.433418477,-386605.690256393
76,1.11885348236229,-323877.658781942,-386549.481435715
77,1.11892603580905,-323888.206894587,-386497.72775029
78,1.11899057362106,-323893.591938967,-386452.81012254
79,1.1190401843894,-323895.329654499,-386415.037710307
80,1.11907388814296,-323895.57547897,-386382.621326099
81,1.1190946750321,-323895.402070777,-386353.670542189
82,1.11910646582673,-323895.111698167,-386327.085081368
83,1.1191124243928,-323894.747845443,-386302.260976189
84,1.11911469314722,-323894.307583736,-386278.8477209
85,1.11911468818351,-323893.788169734,-386256.604615894
86,1.11911332637854,-323893.198790498,-386235.351174719
87,1.1191112159988,-323892.568642326,-386214.947634044
88,1.11910881161921,-323891.935147678,-386195.287697629
89,1.11910642576478,-323891.334332329,-386176.289442562
90,1.11910425743189,-323890.793239342,-386157.886514069
91,1.11910242360313,-323890.318544472,-386140.020944038
92,1.1191009589316,-323889.909181198,-386122.640154507
93,1.11909989962266,-323889.542443805,-386105.695630155
94,1.11909923244805,-323889.184076135,-386089.144174142
95,1.11909893138143,-323888.816828664,-386072.956558537
96,1.11909899678691,-323888.44713367,-386057.118326756
97,1.11909950011942,-323888.216196909,-386041.638039254
98,1.11910076410577,-323888.146419755,-386026.513684708
99,1.11910286741846,-323888.30489337,-386011.721280064
100,1.11910612032328,-323888.827257989,-385997.221106293
101,1.11911106503834,-323889.735162917,-385982.969789878
102,1.11911755628601,-323891.512832553,-385968.923429166
103,1.11912666423739,-323893.505375167,-385955.060194383
104,1.11913656112213,-323895.629230729,-385941.366406327
105,1.11914700771537,-323897.849628957,-385927.819819785
106,1.11915814479021,-323900.218501045,-385914.400802293
107,1.11917014334628,-323902.900688465,-385901.085019571
108,1.11918309883476,-323905.756296694,-385887.827415663
109,1.11919681478547,-323908.701536098,-385874.596186308
110,1.1192111866659,-323911.665495899,-385861.378521938
111,1.11922616919539,-323914.621963641,-385848.191637932
112,1.11924174635202,-323917.607324849,-385835.07410362
113,1.11925791230648,-323920.675295762,-385822.066590105
114,1.11927467696489,-323923.901269153,-385809.195522307
115,1.11929209119118,-323927.325531299,-385796.472877671
116,1.11931016952957,-323930.962275012,-385783.899275916
117,1.11932889055462,-323934.81192226,-385771.468763686
118,1.11934822873659,-323938.867671208,-385759.172513588
119,1.11936814677701,-323943.10278376,-385747.001349382
120,1.11938856139275,-323947.507914941,-385734.947766302
121,1.11940944342557,-323952.048249869,-385723.00570953
122,1.11943072850776,-323956.711713128,-385711.170976919
123,1.11945240505682,-323961.476872158,-385699.435897641
124,1.11947437803724,-323966.337423258,-385687.790311537
125,1.11949659272929,-323971.26020007,-385676.221744254
126,1.11951896709453,-323976.237227127,-385664.720550407
127,1.11954148007257,-323981.263589946,-385653.280687551
128,1.11956412310639,-323986.33657991,-385641.90003254
129,1.11958687856109,-323991.464725967,-385630.582802231
130,1.11960976425004,-323996.652850865,-385619.336243094
131,1.11963277969261,-324001.903988649,-385608.170365548
132,1.11965591903149,-324007.218232348,-385597.09637754
133,1.11967916697683,-324012.608260631,-385586.126113672
134,1.11970253535172,-324018.054629614,-385575.271333966
135,1.11972595829698,-324023.545371767,-385564.542954365
136,1.11974938305868,-324029.08675802,-385553.950263183
137,1.11977280220318,-324034.680704708,-385543.503053507
138,1.11979620180546,-324040.323737257,-385533.207073954
139,1.11981955805909,-324046.016410689,-385523.066917954
140,1.11984286804261,-324051.740911,-385513.085672985
141,1.11986607569284,-324057.493616476,-385503.265015654
142,1.11988918065334,-324063.267568572,-385493.605391836
143,1.11991217216944,-324069.052581928,-385484.10658617
144,1.1199350352152,-324074.832914899,-385474.767645171
145,1.11995773610695,-324080.918132168,-385465.580969323
146,1.11998081927427,-324087.251130157,-385456.533252321
147,1.12000422830531,-324093.641333508,-385447.619675606
148,1.12002772595092,-324100.031688746,-385438.837471301
149,1.12005124685821,-324106.407964273,-385430.184287576
150,1.12007476759935,-324112.750624425,-385421.658092654
151,1.12009825241659,-324119.047168801,-385413.257327704
152,1.12012169703574,-324125.282801895,-385404.980830316
153,1.120145059904,-324131.413628389,-385396.826685574
154,1.12016798812461,-324137.408348204,-385388.784384946
155,1.12019032040336,-324143.312450629,-385380.852715865
156,1.12021248060757,-324149.180725703,-385373.038282233
157,1.12023486287436,-324155.042043367,-385365.346927166
158,1.12025761694186,-324160.893344188,-385357.780398281
159,1.12028068090624,-324166.712569462,-385350.337549834
160,1.12030390295014,-324172.476790147,-385343.015622624
161,1.12032712660341,-324178.170015724,-385335.811112727
162,1.12035023779794,-324183.778120462,-385328.720082922
163,1.12037313773545,-324189.291537405,-385321.738343112
164,1.12039576012886,-324194.708606464,-385314.86176818
165,1.12041805278926,-324200.009576442,-385308.086997924
166,1.12043997065349,-324205.204248915,-385301.411371259
167,1.12046151036731,-324210.29921888,-385294.833405152
168,1.12048267208886,-324215.302855158,-385288.352556956
169,1.12050346433387,-324220.223683295,-385281.96906584
170,1.12052389861781,-324225.068469899,-385275.683183806
171,1.1205439868837,-324229.841533808,-385269.495227522
172,1.12056374128548,-324234.545326862,-385263.405546495
173,1.12058317504777,-324239.180265987,-385257.414905083
174,1.12060232072968,-324243.666029193,-385251.519295373
175,1.12062111248387,-324248.055528495,-385245.718314365
176,1.12063947150021,-324252.40014787,-385240.033444917
177,1.12065742398366,-324256.755100023,-385234.474760711
178,1.12067509999334,-324261.167087781,-385229.036074955
179,1.12069265160293,-324265.531648349,-385223.705843098
180,1.12070983313408,-324269.807991934,-385218.492723562
181,1.12072638611901,-324274.016723224,-385213.402118436
182,1.12074229841912,-324278.159650208,-385208.434367556
183,1.12075758709802,-324282.245243323,-385203.588779586
184,1.12077228024998,-324286.247316299,-385198.864051863
185,1.12078633949685,-324290.167206023,-385194.25809459
186,1.12079980542051,-324293.998617498,-385189.767675946
187,1.12081271116081,-324297.732498486,-385185.389146358
188,1.12082509387263,-324301.359816713,-385181.117939534
189,1.12083699333823,-324304.871735236,-385176.948840325
190,1.12084845158706,-324308.260523403,-385172.875967682
191,1.12085951672395,-324311.520447575,-385168.892997074
192,1.12087025200269,-324314.650025091,-385164.993807491
193,1.12088075377248,-324317.656343629,-385161.173766026
194,1.12089117499372,-324320.558867843,-385157.431064862
195,1.12090173067016,-324323.387354108,-385153.76653434
196,1.12091265749372,-324326.161841878,-385150.180345172
197,1.12092411762619,-324328.89125467,-385146.671512752
198,1.12093616926262,-324331.570050539,-385143.237579131
199,1.12094877251152,-324334.171683415,-385139.887834474
200,1.12096096371594,-324336.6984458,-385136.628887681
201,1.12097245763255,-324339.145286338,-385133.457118088
202,1.12098330997718,-324341.508488421,-385130.369262667
203,1.12099359871391,-324343.796623275,-385127.361989386
204,1.12100341117496,-324345.994641196,-385124.431999725
205,1.12101274639061,-324348.121300665,-385121.575848408
206,1.12102168077308,-324350.16931613,-385118.789734223
207,1.12103020725622,-324352.132206478,-385116.071156911
208,1.1210383333854,-324354.019825765,-385113.416267618
209,1.12104608750334,-324355.835600371,-385110.82168686
210,1.12105348172713,-324357.581788675,-385108.284028769
211,1.12106052594549,-324359.260006209,-385105.800014602
212,1.12106722768481,-324360.871433249,-385103.366284494
213,1.12107359309639,-324362.416908247,-385100.979519291
214,1.1210796276071,-324363.897089932,-385098.636397813
215,1.12108533665243,-324365.312716289,-385096.333585155
216,1.12109072723568,-324366.665069708,-385094.06790867
217,1.12109580857254,-324367.956407796,-385091.836215085
218,1.12110059497629,-324369.190494856,-385089.63557364
219,1.12110510760097,-324370.372890952,-385087.46337394
220,1.12110937496468,-324371.510884488,-385085.31735163
221,1.12111343262942,-324372.61294489,-385083.195705262
222,1.1211173200999,-324373.687770168,-385081.096997512
223,1.12112107705754,-324374.743296135,-385079.020094391
224,1.12112473935602,-324375.785939794,-385076.964022577
225,1.12112833606344,-324376.820295238,-385074.927926511
226,1.12113188821178,-324377.849198798,-385072.910977183
227,1.12113540908831,-324378.874053607,-385070.912367299
228,1.12113890495384,-324379.895129628,-385068.931196127
229,1.12114237850424,-324380.912280994,-385066.966786938
230,1.12114582846813,-324381.924907238,-385065.01833885
231,1.12114925189655,-324382.932278684,-385063.085148337
232,1.12115264496328,-324383.9336702,-385061.166570189
233,1.12115600354398,-324384.932092006,-385059.262366843
234,1.12115933176618,-324385.919744626,-385057.37125215
235,1.121162609497,-324386.899021368,-385055.493080076
236,1.12116583993837,-324387.869611808,-385053.627260833
237,1.12116901966356,-324388.830862136,-385051.773302556
238,1.12117214535621,-324389.781661199,-385049.929954477
239,1.12117521253444,-324390.721447641,-385048.09776016
240,1.12117821904181,-324391.64880401,-385046.275302926
241,1.12118115973192,-324392.56112671,-385044.46124734
242,1.12118403423785,-324393.459036303,-385042.655322996
243,1.12118683078283,-324394.340350264,-385040.855913714
244,1.12118955097517,-324395.201026809,-385039.061692026
245,1.12119217887148,-324396.043365743,-385037.272295361
246,1.12119479511852,-324396.872541407,-385035.488809746
247,1.12119736440776,-324397.68662995,-385033.710452418
248,1.12119987497938,-324398.483333081,-385031.936580156
249,1.12120231983619,-324399.261292437,-385030.166180321
250,1.12120469568689,-324400.018992747,-385028.399264317
251,1.12120699654538,-324400.752679763,-385026.634590926
252,1.12120921305875,-324401.466286723,-385024.872051985
253,1.12121135019459,-324402.15707463,-385023.110695046
254,1.12121340146872,-324402.824395084,-385021.349842596
255,1.12121536466398,-324403.46782378,-385019.588805219
256,1.12121723791805,-324404.087104553,-385017.826818804
257,1.12121902075301,-324404.681968918,-385016.063137804
258,1.1212207129897,-324405.247394246,-385014.296714262
259,1.12122227090806,-324405.782005283,-385012.525890746
260,1.12122363631364,-324406.301727074,-385010.751463093
261,1.12122489577569,-324406.805424006,-385008.973225434
262,1.12122616726739,-324407.283715976,-385007.18797256
263,1.12122748861441,-324407.730454248,-385005.395246539
264,1.12122875307456,-324408.15255653,-385003.593706595
265,1.12122991416823,-324408.549368017,-385001.78259922
266,1.12123097168019,-324408.920657152,-384999.960736046
267,1.12123193102824,-324409.266422926,-384998.127014482
268,1.12123279792506,-324409.586673484,-384996.280313444
269,1.12123357658123,-324409.885463645,-384994.420217107
270,1.12123427166757,-324410.150913092,-384992.543688033
271,1.1212348797841,-324410.394042337,-384990.651704721
272,1.12123540521525,-324410.611656567,-384988.742713329
273,1.12123584750403,-324410.803544834,-384986.815802762
274,1.12123620646912,-324410.96978532,-384984.870193382
275,1.12123648176923,-324411.110573568,-384982.905140609
276,1.12123667302114,-324411.228107715,-384980.919986528
277,1.12123678648852,-324411.317528819,-384978.913789966
278,1.12123680235025,-324411.383457112,-384976.885768121
279,1.12123674074361,-324411.429166861,-384974.835531724
280,1.12123660193064,-324411.448727125,-384972.761191361
281,1.12123638239102,-324411.447102554,-384970.662716245
282,1.1212360801076,-324411.425673718,-384968.538708104
283,1.12123570858501,-324411.383529713,-384966.388148754
284,1.1212352616952,-324411.320807069,-384964.209905477
285,1.12123474116914,-324411.239763908,-384962.002702213
286,1.12123416055447,-324411.143115739,-384959.766063119
287,1.12123352029219,-324411.023880997,-384957.497807002
288,1.12123281534704,-324410.888568608,-384955.197842216
289,1.12123205272845,-324410.735729709,-384952.864767343
290,1.12123123376551,-324410.566837922,-384950.497652366
291,1.12123036310202,-324410.378440728,-384948.095092538
292,1.12122943286809,-324410.172816905,-384945.656101135
293,1.12122845115538,-324409.950433751,-384943.17972475
294,1.12122741947769,-324409.71133037,-384940.664439909
295,1.12122633756775,-324409.457010904,-384938.109427458
296,1.12122520630291,-324409.186458867,-384935.513178506
297,1.12122402890271,-324408.900086497,-384932.874695417
298,1.12122280064872,-324408.594668595,-384930.192644095
299,1.1212215089231,-324408.277126476,-384927.466250352
300,1.12122017363437,-324407.945894136,-384924.694242185
